round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
36,0.12705643145721163,0.9592073668779625,0.344662179134785,0.9014019411492836,0.9212767083360928,0.9014019411492836,0.9053197398414287,0.7793505965744716,0.75267184160198,0.7767257665670548,0.75267184160198,0.7489417174123197,4.114131450653076,,,,,
37,0.11763886928037001,0.9623988738644949,0.31242855240082523,0.9154213526421199,0.9263432205636072,0.9154213526421199,0.9169839826925804,0.7391754429913543,0.7688153898076274,0.7769403686788002,0.7688153898076274,0.7626994053361908,4.087690591812134,,,,,
38,0.11737029509143455,0.9621409380794217,0.28468778002172124,0.9275920505315052,0.9322210023456656,0.9275920505315052,0.9285604553774929,0.7039529426600242,0.7796152548093149,0.7770449804313267,0.7796152548093149,0.7763756118849379,4.085925817489624,,,,,
39,0.1193272832070869,0.9618077836377357,0.2895395345119276,0.9229702665228778,0.9287701769875434,0.9229702665228778,0.9238270845327942,0.7079247913299979,0.778771515356058,0.7752524673201175,0.778771515356058,0.7735231954106451,4.075319528579712,,,,,
40,0.11226044856648301,0.9645168899626231,0.28442321503553564,0.9272839315975967,0.9314003767620231,0.9272839315975967,0.928121640158048,0.7059144004282553,0.781190235122061,0.7778048409655262,0.781190235122061,0.7768257978896383,4.078572750091553,,,,,
41,0.10999684972407364,0.9653736077307393,0.28476348388472356,0.9322138345401325,0.9351647114336287,0.9322138345401325,0.9329351960225725,0.7106147773194225,0.7796152548093149,0.7785628772492381,0.7796152548093149,0.7760065534825008,4.106977701187134,,,,,
42,0.11142481672516982,0.9661406016943861,0.29792009756150406,0.9240486827915575,0.9308337776150201,0.9240486827915575,0.9253468043409729,0.7117224708157592,0.7810214872314096,0.7818165537630015,0.7810214872314096,0.7761771266710177,4.172677516937256,,,,,
43,0.10889247473511572,0.9670543332989834,0.30572525686979696,0.9212756123863811,0.9299129063152327,0.9212756123863811,0.9229533949764774,0.7020325008199325,0.7801777477781527,0.7813130388998801,0.7801777477781527,0.7772799220063025,4.195034742355347,,,,,
44,0.10337239854143272,0.9679547184265145,0.30187700850683336,0.9223540286550609,0.931836152163103,0.9223540286550609,0.9242262879853479,0.7043311495603385,0.7813589830127123,0.7836933251617866,0.7813589830127123,0.7783698494935791,4.185789346694946,,,,,
45,0.09666773616204141,0.970388799942177,0.2804816640997278,0.9315975966723156,0.9351984547212857,0.9315975966723156,0.9324003415221177,0.7026368983551761,0.7848464394195073,0.7810939699852963,0.7848464394195073,0.7808120443255947,4.173947811126709,,,,,
46,0.09603588229230897,0.9716645350493606,0.2927820981145732,0.9240486827915575,0.9310721048462339,0.9240486827915575,0.9248013526798864,0.7190238991139348,0.7802339970750366,0.7789240189796482,0.7802339970750366,0.7729189049617672,4.063011884689331,,,,,
47,0.08680747492043538,0.9729137546583264,0.293205085667196,0.9248189801263288,0.9308522046028741,0.9248189801263288,0.9258062165788544,0.7101970649178619,0.7847901901226235,0.7832091175734747,0.7847901901226235,0.7807645812143195,4.14803409576416,,,,,
48,0.08207789652338936,0.9750232130852948,0.2996120136630056,0.9297488830688646,0.9344121118700637,0.9297488830688646,0.9308394834322997,0.7028118561459199,0.7863089211384857,0.7849373062998868,0.7863089211384857,0.784658063552971,4.080319881439209,,,,,
49,0.08471717948365617,0.9746511214050189,0.310460630628108,0.9288245262671391,0.9363786041079398,0.9288245262671391,0.9294671028130514,0.7633393795716372,0.7765215434807065,0.7979919991272572,0.7765215434807065,0.7749741326643107,4.071972846984863,,,,,
50,0.08302389069961803,0.975371630847215,0.30228690341851905,0.9292867046680019,0.9376052111084603,0.9292867046680019,0.9316637095593265,0.713073297485161,0.7832714591067612,0.7896533155006009,0.7832714591067612,0.782730108636764,4.071447134017944,,,,,
