round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
13,0.04462257033981547,0.9590129121996924,0.16215735563712502,0.7989523956247111,0.8531694422663019,0.7989523956247111,0.7915588201195851,0.26275961759696864,0.684160197997525,0.7404603503189644,0.684160197997525,0.6603543143243775,24.702516794204712,,,,,
14,0.04186467622450342,0.9622392731516562,0.16010188768060968,0.7960252657525805,0.8517077493308721,0.7960252657525805,0.7859717067795118,0.25918492804242543,0.6855664304196197,0.7484286090266992,0.6855664304196197,0.6618532923104462,24.27203392982483,,,,,
15,0.039583770070584154,0.964727962451339,0.15016735687523625,0.8177476505931289,0.8642029709339415,0.8177476505931289,0.8125498441664271,0.25209304311503733,0.6969287883901452,0.7458490789925379,0.6969287883901452,0.6752119741476441,24.476275205612183,,,,,
16,0.03716958387534353,0.9682842798503705,0.1431532838328596,0.8374672623632722,0.8744795747224215,0.8374672623632722,0.834082465776862,0.2473489948213,0.7091911351108111,0.7525121303576787,0.7091911351108111,0.6898718687374777,25.010655641555786,,,,,
17,0.03521100685386923,0.9705710042401113,0.14305867862855684,0.8343860730241873,0.8742097600438844,0.8343860730241873,0.8288390874442284,0.2447290685598219,0.7057036787040162,0.7474918187227504,0.7057036787040162,0.6841485377931505,24.4311842918396,,,,,
18,0.0332297439598339,0.9735444294295128,0.14046181944068198,0.8457864735788014,0.8830887981308054,0.8457864735788014,0.843240018375928,0.24438965735653814,0.7114411069861627,0.7565032444333452,0.7114411069861627,0.6922726168728587,24.4746356010437,,,,,
19,0.032118410161339275,0.9748616488906453,0.13289400791005276,0.8624248960098598,0.8931270251609723,0.8624248960098598,0.8606185329099241,0.23609824131116888,0.7229159635504556,0.7609806002805495,0.7229159635504556,0.7055568264730796,24.477924585342407,,,,,
20,0.030171447604155112,0.9763279727179344,0.12908370366560773,0.858111230935141,0.8894155297612544,0.858111230935141,0.8555113553720004,0.23085571139370287,0.723084711441107,0.7625847949154293,0.723084711441107,0.7050103031752248,24.4174165725708,,,,,
21,0.028338981653188537,0.9783741105992722,0.13270334261460218,0.8661223232167616,0.8970388087572794,0.8661223232167616,0.8646410221234708,0.234338656267335,0.7288783890201372,0.770961494045967,0.7288783890201372,0.71477745531151,24.18638277053833,,,,,
22,0.027155965410988504,0.979064958408182,0.1215261598385238,0.8759821291018333,0.9009315545347019,0.8759821291018333,0.8732192064822389,0.2258913599659587,0.7360220497243785,0.7676297538481386,0.7360220497243785,0.7189683234821365,24.54019284248352,,,,,
23,0.02565380982863934,0.9813422585558411,0.12016228402437772,0.8804498536435064,0.9043102218814192,0.8804498536435064,0.879552611279552,0.2236529677965494,0.7399595005062437,0.7713242628291797,0.7399595005062437,0.7258865433983166,24.221010208129883,,,,,
24,0.02453198144606213,0.9832639935640387,0.11871217365001166,0.8807579725774148,0.9051911953674768,0.8807579725774148,0.879977963169248,0.22239879334431584,0.7435032062099224,0.7759354595483122,0.7435032062099224,0.7291802418633951,24.425272941589355,,,,,
25,0.022834042538704004,0.9847901489458867,0.11326986282577207,0.8924664920659374,0.9116160271287063,0.8924664920659374,0.8918151780989709,0.21733725527258474,0.7506468669141636,0.7760494455266965,0.7506468669141636,0.7370884961746111,24.417744398117065,,,,,
26,0.022172421626645917,0.985000733143085,0.1119207796728073,0.896626097673702,0.9155116242991767,0.896626097673702,0.8972959154913495,0.21466846767440395,0.7514343570705366,0.7767427162988879,0.7514343570705366,0.7399487849716326,24.296587705612183,,,,,
27,0.02144894580130859,0.985724202335119,0.10986803676815397,0.8961639192728393,0.9153347891159721,0.8961639192728393,0.8959447893822039,0.21249573978433353,0.7536843289458882,0.7810507675621967,0.7536843289458882,0.7418722033361499,24.54999017715454,,,,,
28,0.019755281641842187,0.9872565728377065,0.10900385022516923,0.8964720382067478,0.9152713260343901,0.8964720382067478,0.8964249004396211,0.21084259369970373,0.755315558555518,0.7818396595611158,0.755315558555518,0.7430268857593729,24.330407857894897,,,,,
29,0.019648286351235174,0.9876939580393375,0.1039109682815502,0.9077183792944077,0.9222232195123077,0.9077183792944077,0.9080610634824031,0.20852867211898837,0.7622904713691079,0.7822520526876668,0.7622904713691079,0.7521757620617967,24.19302749633789,,,,,
30,0.01809722190580625,0.9892809083699271,0.10511533509434288,0.9078724387613619,0.9246044709042818,0.9078724387613619,0.9083945407160221,0.21033074976938193,0.7580155248059399,0.7851375753799209,0.7580155248059399,0.7481253374509562,24.36770534515381,,,,,
31,0.017847967952612426,0.9888665366768604,0.10497643280458127,0.9001694654136496,0.9182462034648573,0.9001694654136496,0.9007397260706597,0.20526574723215496,0.7600404994937563,0.784369086823459,0.7600404994937563,0.74887456913973,24.363524675369263,,,,,
32,0.016866715788735342,0.9896591296316009,0.1010672818933057,0.9104914496995841,0.9253396384529516,0.9104914496995841,0.9113640786847329,0.20365405274310547,0.7662279221509731,0.78651964500544,0.7662279221509731,0.7562425520052867,24.407702207565308,,,,,
33,0.01598994394680308,0.99052919566345,0.10057192376482342,0.9063318440918194,0.9222602755020111,0.9063318440918194,0.9066945943577924,0.20268688599771503,0.7658341770727866,0.7850762251935861,0.7658341770727866,0.7552155971224455,24.298608541488647,,,,,
34,0.016022320016496453,0.9913128638297521,0.09998966429794061,0.9034047142196888,0.920951536206733,0.9034047142196888,0.9036973807066644,0.20065333884067324,0.7682528968387895,0.786144737051547,0.7682528968387895,0.7582221815988587,24.20883011817932,,,,,
35,0.015279665017859032,0.9910412167988609,0.09618166437425078,0.9137266985056232,0.9271908766871507,0.9137266985056232,0.9142702962079506,0.1994370492706418,0.7717403532455844,0.7875906626873813,0.7717403532455844,0.7629496486528995,24.33130693435669,,,,,
36,0.014283314595749894,0.9924947809090531,0.09436593017754799,0.9155754121090741,0.9291582989133039,0.9155754121090741,0.9163597122390725,0.19789884892964016,0.7723590955113061,0.7880649112739919,0.7723590955113061,0.7629259825552864,24.300747632980347,,,,,
37,0.013892574724167595,0.9929305113023019,0.0963414009896362,0.9148051147743029,0.9287494834203927,0.9148051147743029,0.9154484244786752,0.19797020898129222,0.775340308246147,0.7902492204844477,0.775340308246147,0.7666157466939154,24.02782893180847,,,,,
38,0.013482328943619826,0.9926370208466375,0.09509441472774771,0.9169619473116623,0.9289216744035367,0.9169619473116623,0.917423474225264,0.19831279062328946,0.7731465856676791,0.7855829649713592,0.7731465856676791,0.7646550397995552,24.586211442947388,,,,,
39,0.01311058502383682,0.9935811053682662,0.0908077759552013,0.9195809582498845,0.9316069869560737,0.9195809582498845,0.9201419621608338,0.19247996295138142,0.7783215209809877,0.788579415913842,0.7783215209809877,0.7695551092170546,24.143144845962524,,,,,
40,0.012278869994732919,0.9950559703316255,0.0898418326881813,0.9214296718533354,0.9327025532749719,0.9214296718533354,0.9221968094326272,0.19232108670032552,0.783046461919226,0.7964931007930447,0.783046461919226,0.7753900903860494,24.130802631378174,,,,,
41,0.012005628201493177,0.9938711142040884,0.09367750808103043,0.912956401170852,0.9270604647033903,0.912956401170852,0.9135914455010553,0.1943608641704916,0.7737653279334008,0.787880809008349,0.7737653279334008,0.7658252768043323,24.239234685897827,,,,,
42,0.0117900876459963,0.9946991043915343,0.08851122858091452,0.9238946233246033,0.9346992504254595,0.9238946233246033,0.9245118068919651,0.19115948417897782,0.7787152660591743,0.7923136446354612,0.7787152660591743,0.7708432506579523,24.42317223548889,,,,,
43,0.011370311888616296,0.9949608219316355,0.08936495169425594,0.9185025419812047,0.9310715663501674,0.9185025419812047,0.9191885864182062,0.18867214883536532,0.7808527393407583,0.7915893306413582,0.7808527393407583,0.7734760932088217,24.19916009902954,,,,,
44,0.010613103267535777,0.9954201587735867,0.08905032521939905,0.9206593745185642,0.9316477621568805,0.9206593745185642,0.9211508257618122,0.1898946950843061,0.7809652379345258,0.7901843498988808,0.7809652379345258,0.7726059441413754,24.330203771591187,,,,,
45,0.010675212570924884,0.9958119831127632,0.0874550149953525,0.9254352179941457,0.9351330704706827,0.9254352179941457,0.9260200428873518,0.18983136309569162,0.7835527055911801,0.7938580942611024,0.7835527055911801,0.7765875982711867,24.212712049484253,,,,,
46,0.010194406545009032,0.9959066418352407,0.09002487563449638,0.9189647203820674,0.931876242192522,0.9189647203820674,0.9198095456316309,0.19038015888665039,0.7800652491843852,0.7902293081001288,0.7800652491843852,0.7724068418012437,24.266377449035645,,,,,
47,0.009994817208799581,0.9961059562634972,0.08902909865187049,0.9229702665228778,0.9335932242536448,0.9229702665228778,0.9235591346290667,0.18853247121424035,0.7806277421532231,0.7904737775297072,0.7806277421532231,0.7735241516683751,24.42134666442871,,,,,
48,0.00973514074060324,0.9964237677032649,0.08526251484021405,0.924973039593283,0.9351630838899259,0.924973039593283,0.9255752310524684,0.18778140403037802,0.7852964337945776,0.7912940581986183,0.7852964337945776,0.7781935324280922,24.442063093185425,,,,,
49,0.009410649338660999,0.9957680073999005,0.08449252819499807,0.9266676937297796,0.9358427948708482,0.9266676937297796,0.92717016890989,0.18572877161896315,0.785971425357183,0.7919754865421107,0.785971425357183,0.779331777033524,24.46068000793457,,,,,
50,0.009058657146637153,0.9967968085487631,0.08344249523851284,0.9294407641349561,0.9382682564702207,0.9294407641349561,0.9301413558950741,0.18460228296732498,0.788390145123186,0.7957492985739313,0.788390145123186,0.7824715665816704,24.970996379852295,,,,,
best_model_test,,,,,,,,,,,,,,0.788390145123186,0.18460228296732498,0.7957492985739313,0.788390145123186,0.7824715665816704
